_id,text,created_at,geo,source
ObjectId(556e5d3e3ae74071b2e61a3b),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:49:50.000Z,,Twitter for Android
ObjectId(556e5d3f3ae74071b2e61a3c),"RT @ardenhadley: @bananaslug4life I always know when you're watching the #Dodgers 😂😂😂 Or, I'm just on Twitter too much.",2015-06-03T01:49:50.000Z,,Twitter for iPhone
ObjectId(556e5d3f3ae74071b2e61a3d),RT @SportsNetLA: On this day back in 1958 the #Dodgers played their first game at the Los Angeles Coliseum. http://t.co/1UyVyWzozv http://t…,2015-06-03T01:49:51.000Z,,Twitter Web Client
ObjectId(556e5d403ae74071b2e61a3e),Greinke is scuffling big time..... He just needs to somehow keep the lead #Dodgers,2015-06-03T01:49:52.000Z,,Twitter for Android
ObjectId(556e5d403ae74071b2e61a3f),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:49:52.000Z,,Twitter for iPhone
ObjectId(556e5d413ae74071b2e61a40),Dodgers are killin' it,2015-06-03T01:49:53.000Z,,Twitter for iPhone
ObjectId(556e5d413ae74071b2e61a41),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:49:53.000Z,,Twitter for iPhone
ObjectId(556e5d423ae74071b2e61a42),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:49:53.000Z,,Twitter for iPhone
ObjectId(556e5d423ae74071b2e61a43),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:49:53.000Z,,Twitter for iPhone
ObjectId(556e5d433ae74071b2e61a44),@ESPNStatsInfo @Dodgers @jakebrown320,2015-06-03T01:49:54.000Z,,Twitter for iPhone
ObjectId(556e5d433ae74071b2e61a45),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:49:55.000Z,,Echofon
ObjectId(556e5d443ae74071b2e61a46),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:49:55.000Z,,Twitter for iPhone
ObjectId(556e5d443ae74071b2e61a47),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:49:56.000Z,,Twitter for Android
ObjectId(556e5d453ae74071b2e61a48),"RT @billplunkettocr: Pederson: ""You guys are the ones who said I can't hit left-handed pitching. I hit them last year so I guess you guys t…",2015-06-03T01:49:57.000Z,,Twitter for iPhone
ObjectId(556e5d463ae74071b2e61a49),@jamblinman @ESPNStatsInfo @Dodgers dude. Maybe 40,2015-06-03T01:49:58.000Z,,Twitter for iPhone
ObjectId(556e5d473ae74071b2e61a4a),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:49:58.000Z,,Twitter for iPhone
ObjectId(556e5d473ae74071b2e61a4b),@edwardnasti @ESPNStatsInfo @Dodgers no way lol,2015-06-03T01:49:59.000Z,,Twitter for Android
ObjectId(556e5d493ae74071b2e61a4c),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:01.000Z,,Twitter for iPhone
ObjectId(556e5d493ae74071b2e61a4d),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:01.000Z,,Twitter for iPhone
ObjectId(556e5d4a3ae74071b2e61a4e),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:02.000Z,,Twitter Web Client
ObjectId(556e5d4c3ae74071b2e61a4f),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:03.000Z,,Twitter for iPhone
ObjectId(556e5d4c3ae74071b2e61a50),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:03.000Z,,Twitter for iPhone
ObjectId(556e5d503ae74071b2e61a51),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:05.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a52),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:06.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a53),"RT @presidual: Joc Pederson has more home runs right now than Hanley Ramirez, Matt Kemp, and Dee Gordon combined.*

*Yes, that's a trivial …",2015-06-03T01:50:06.000Z,,Twitter for Android
ObjectId(556e5d513ae74071b2e61a54),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:08.000Z,,Tweetbot for iΟS
ObjectId(556e5d513ae74071b2e61a55),@JClarkCSN @TheNLKing which team is winning #Phillies #Dodgers,2015-06-03T01:50:05.000Z,,Twitter for Android
ObjectId(556e5d513ae74071b2e61a56),@edwardnasti @ESPNStatsInfo @Dodgers top 10 but not mvp lol,2015-06-03T01:50:07.000Z,,Twitter for Android
ObjectId(556e5d513ae74071b2e61a57),#👹      👈🏼 beast.    #Dodgers http://t.co/n5nVWm0RLS,2015-06-03T01:50:06.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a58),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:07.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a59),I think Joc's got some pop! 😳😮 #480ftDinger https://t.co/nhRkpPrGJK,2015-06-03T01:50:08.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a5a),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:08.000Z,,Twitter for iPhone
ObjectId(556e5d513ae74071b2e61a5b),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:06.000Z,,Twitter for iPhone
ObjectId(556e5d523ae74071b2e61a5c),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:08.000Z,,Twitter for iPhone
ObjectId(556e5d543ae74071b2e61a5d),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:09.000Z,,Twitter for iPhone
ObjectId(556e5d543ae74071b2e61a5e),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:09.000Z,,Twitter for iPhone
ObjectId(556e5d543ae74071b2e61a5f),I will be singing the national anthem at the Dodger game this Thursday!!!  @dodgers a dream come true!!,2015-06-03T01:50:10.000Z,,Twittelator
ObjectId(556e5d543ae74071b2e61a60),@Dodgers @AdrianTitan23 dudes got too much BP today :))))),2015-06-03T01:50:10.000Z,,Twitter for Android
ObjectId(556e5d543ae74071b2e61a61),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:11.000Z,,Twitter for Android
ObjectId(556e5d573ae74071b2e61a62),"RT @AIR305: Giancarlo not impressed 
https://t.co/J6IgcZkwbd",2015-06-03T01:50:12.000Z,,Twitter for Android
ObjectId(556e5d573ae74071b2e61a63),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:13.000Z,,Twitter for iPhone
ObjectId(556e5d573ae74071b2e61a64),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:14.000Z,,Twitterrific
ObjectId(556e5d573ae74071b2e61a65),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:14.000Z,,Twitter for iPhone
ObjectId(556e5d573ae74071b2e61a66),@TheFFEJ17 @ESPNStatsInfo @Dodgers haha still a lot of season left,2015-06-03T01:50:12.000Z,,Twitter for iPhone
ObjectId(556e5d583ae74071b2e61a67),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:13.000Z,,Twitter for iPhone
ObjectId(556e5d583ae74071b2e61a68),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:15.000Z,,Twitter for iPhone
ObjectId(556e5d583ae74071b2e61a69),RT @Dodgers: It's now 4-0 #Dodgers!,2015-06-03T01:50:15.000Z,,Twitter for Windows Phone
ObjectId(556e5d583ae74071b2e61a6a),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:13.000Z,,Twitter for iPhone
ObjectId(556e5d5b3ae74071b2e61a6b),Bases loaded at Coors field with no outs... yikes.  #Dodgers,2015-06-03T01:50:16.000Z,,Twitter Web Client
ObjectId(556e5d5b3ae74071b2e61a6c),RT @DodgersPR: RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/8eggEPAYLZ,2015-06-03T01:50:17.000Z,,Twitter for iPhone
ObjectId(556e5d5c3ae74071b2e61a6d),"@Vonquizu @Dodgers @portillotime Nice wear, we know what happens to Dodger gear 👹",2015-06-03T01:50:18.000Z,,Twitter for iPhone
ObjectId(556e5d5d3ae74071b2e61a6e),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:18.000Z,,Twitter for Android
ObjectId(556e5d5f3ae74071b2e61a6f),RT @KearranGiovanni: I will be singing the national anthem at the Dodger game this Thursday!!!  @dodgers a dream come true!!,2015-06-03T01:50:21.000Z,,Twitter for iPhone
ObjectId(556e5d5f3ae74071b2e61a70),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:21.000Z,,Plume for Android
ObjectId(556e5d5f3ae74071b2e61a71),No surprises that @yungjoc650 is playing this way. All the @RCQuakes fans who saw him come up knew what we were getting. @Dodgers ⚾️,2015-06-03T01:50:22.000Z,,Twitter for iPhone
ObjectId(556e5d5f3ae74071b2e61a72),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:22.000Z,,Twitter for Android
ObjectId(556e5d603ae74071b2e61a73),RT @Lauzin: Challenge Accepted- Stanton https://t.co/7VrM4p10JC,2015-06-03T01:50:22.000Z,,Twitter for Android
ObjectId(556e5d613ae74071b2e61a74),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:24.000Z,,twicca
ObjectId(556e5d613ae74071b2e61a75),Just two more weeks till the Dodgers play the Giants,2015-06-03T01:50:24.000Z,,Twitter for iPhone
ObjectId(556e5d623ae74071b2e61a76),Damn 4-3 Dodgers now,2015-06-03T01:50:25.000Z,,Twitter for iPhone
ObjectId(556e5d623ae74071b2e61a77),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:25.000Z,,Twitter for iPhone
ObjectId(556e5d653ae74071b2e61a78),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:27.000Z,,Twitter for iPad
ObjectId(556e5d653ae74071b2e61a79),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:27.000Z,,Twitter for iPad
ObjectId(556e5d653ae74071b2e61a7a),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:28.000Z,,Twitter for Android
ObjectId(556e5d653ae74071b2e61a7b),. @Giancarlo818  https://t.co/YVKssagfDk,2015-06-03T01:50:27.000Z,,Twitter for iPhone
ObjectId(556e5d653ae74071b2e61a7c),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:29.000Z,,Twitter for Android
ObjectId(556e5d653ae74071b2e61a7d),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:28.000Z,,Twitter Web Client
ObjectId(556e5d653ae74071b2e61a7e),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:28.000Z,,Twitter for iPhone
ObjectId(556e5d673ae74071b2e61a7f),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:30.000Z,,Twitter for iPhone
ObjectId(556e5d683ae74071b2e61a80),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:31.000Z,,Twitter for iPhone
ObjectId(556e5d683ae74071b2e61a81),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:50:31.000Z,,Twitter for Android
ObjectId(556e5d683ae74071b2e61a82),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:32.000Z,,Twitter for Android
ObjectId(556e5d683ae74071b2e61a83),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:32.000Z,,Twitter Web Client
ObjectId(556e5d6a3ae74071b2e61a84),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:34.000Z,,TweetDeck
ObjectId(556e5d6a3ae74071b2e61a85),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:34.000Z,,Twitter for iPhone
ObjectId(556e5d6a3ae74071b2e61a86),"Disappointing that the Cubs have all these young, exciting rookies and none of them will win ROY because of Joc Pederson. #Cubs #Dodgers",2015-06-03T01:50:34.000Z,,Twitter for iPhone
ObjectId(556e5d6b3ae74071b2e61a87),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:35.000Z,,Twitter for iPhone
ObjectId(556e5d6c3ae74071b2e61a88),"RT @truebluela: Most Dodgers HR thru 52 gms:
Hodges (1951) 19
Mondesi (1999) 18
Campanella (1953, 55) 17
Snider (1955) 17
Sheffield (2000) …",2015-06-03T01:50:36.000Z,,Twitter for iPad
ObjectId(556e5d6c3ae74071b2e61a89),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:36.000Z,,Twitter for iPhone
ObjectId(556e5d6f3ae74071b2e61a8a),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:39.000Z,,Twitter for Android
ObjectId(556e5d703ae74071b2e61a8b),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:39.000Z,,Twitter for Android
ObjectId(556e5d713ae74071b2e61a8c),RT @MLB: The @Dodgers hit all of the home runs: http://t.co/ytBQJpP6Yr #Crushed http://t.co/km3yzltNt1,2015-06-03T01:50:40.000Z,,Twitter Web Client
ObjectId(556e5d713ae74071b2e61a8d),"RT @BNightengale: The best awards race of year may be the Jackie Robinson NL Rookie of Year between #Dodgers Joc Pederson, who hit #16, and…",2015-06-03T01:50:41.000Z,,Twitter for Android
ObjectId(556e5d723ae74071b2e61a8e),Hundley hits a FC and gets a run home. Dodgers now lead 4-3 #Rockies http://t.co/F0VNynrLQq,2015-06-03T01:50:42.000Z,,Twitter Web Client
ObjectId(556e5d723ae74071b2e61a8f),.@Dodgers originated the high 5! Great @30for30 film!,2015-06-03T01:50:42.000Z,,Twitter for iPhone
ObjectId(556e5d723ae74071b2e61a90),@theCyborgnation  https://t.co/y3jUTWXJ4z,2015-06-03T01:50:42.000Z,,Twitter for Android
ObjectId(556e5d733ae74071b2e61a91),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:42.000Z,,Twitter for Android
ObjectId(556e5d733ae74071b2e61a92),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:43.000Z,,Twitter Web Client
ObjectId(556e5d743ae74071b2e61a93),@Dodgers glad im missing all these dodger home runs. @DIRECTV,2015-06-03T01:50:43.000Z,,Twitter for Android
ObjectId(556e5d743ae74071b2e61a94),RT @ThatTexasBoy26: Already a great day! Hit 2 on the @Dodgers @Rockies early game so far. #moneyfornothing #mypicks #sportspicks http://t.…,2015-06-03T01:50:43.000Z,,TwitBoost - gamestruct
ObjectId(556e5d743ae74071b2e61a95),#TIL LA Dodgers started/invented the High Five.,2015-06-03T01:50:44.000Z,,Twitter for iPhone
ObjectId(556e5d763ae74071b2e61a96),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:46.000Z,,Twitter for iPhone
ObjectId(556e5d763ae74071b2e61a97),"RT @DustinNosler: Joc Pederson's HRs today: 477 feet at 106 MPH exit velocity in Game 1, 472 feet at 109 MPH in Game 2. #Dodgers #Joc2CIN",2015-06-03T01:50:46.000Z,,Twitter for iPhone
ObjectId(556e5d773ae74071b2e61a98),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:47.000Z,,Twitter for iPhone
ObjectId(556e5d783ae74071b2e61a99),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:48.000Z,,Twitter for iPhone
ObjectId(556e5d783ae74071b2e61a9a),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:48.000Z,,Twitter for iPhone
ObjectId(556e5d793ae74071b2e61a9b),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:49.000Z,,Twitter for Android
ObjectId(556e5d793ae74071b2e61a9c),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:49.000Z,,Twitter for iPhone
ObjectId(556e5d7a3ae74071b2e61a9d),Really @Dodgers.,2015-06-03T01:50:49.000Z,,Twitter for Android
ObjectId(556e5d7a3ae74071b2e61a9e),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:50:50.000Z,,Twitter Web Client
ObjectId(556e5d7d3ae74071b2e61a9f),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:50:53.000Z,,Twitter for iPhone
ObjectId(556e5d7d3ae74071b2e61aa0),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:53.000Z,,Twitter for iPhone
ObjectId(556e5d7f3ae74071b2e61aa1),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:54.000Z,,Twitter for iPhone
ObjectId(556e5d7f3ae74071b2e61aa2),Die Dodgers Die,2015-06-03T01:50:55.000Z,,Twitter Web Client
ObjectId(556e5d803ae74071b2e61aa3),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:56.000Z,,Twitter for Android
ObjectId(556e5d803ae74071b2e61aa4),"RT @Dodgers: Estimated distance: 472 feet

https://t.co/qxSSqqk7v7",2015-06-03T01:50:56.000Z,,Twitter for Android
ObjectId(556e5d803ae74071b2e61aa5),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:56.000Z,,Twitter for iPhone
ObjectId(556e5d823ae74071b2e61aa6),RT @SPORTalkRockies: Hundley hits a FC and gets a run home. Dodgers now lead 4-3 #Rockies http://t.co/F0VNynrLQq,2015-06-03T01:50:58.000Z,,Twitter for iPhone
ObjectId(556e5d833ae74071b2e61aa7),"I had no idea that the high-five was a recent invention. Only 38 years old, first performed by Dodgers players.",2015-06-03T01:50:59.000Z,,Twitter for iPhone
ObjectId(556e5d833ae74071b2e61aa8),RT @DodgersPR: RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/8eggEPAYLZ,2015-06-03T01:50:59.000Z,,Twitter Web Client
ObjectId(556e5d833ae74071b2e61aa9),Greinke in trouble with bases loaded and no outs in the 4th. Groundball to 2nd scores one. 4-3 #Dodgers,2015-06-03T01:50:59.000Z,,TweetDeck
ObjectId(556e5d833ae74071b2e61aaa),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:50:59.000Z,,Twitter for iPhone
ObjectId(556e5d833ae74071b2e61aab),RT @TimHargesheimer: FS! DM w questions! Don Mattingly/Adrian Gonzalez 2015 Topps Tier One Dual Auto 13/25 #Dodgers #Yankees http://t.co/NL…,2015-06-03T01:50:59.000Z,,Twitter for iPad
ObjectId(556e5d843ae74071b2e61aac),Rockies double up Dodgers in twinbill opener http://t.co/50yeR8J1UZ,2015-06-03T01:50:59.000Z,,WordPress.com
ObjectId(556e5d843ae74071b2e61aad),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:00.000Z,,Twitter for iPhone
ObjectId(556e5d853ae74071b2e61aae),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:01.000Z,,Twitter for iPhone
ObjectId(556e5d873ae74071b2e61aaf),@petey_pabss  https://t.co/nDhlFs12Mz,2015-06-03T01:51:03.000Z,,Twitter for iPhone
ObjectId(556e5d883ae74071b2e61ab0),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:51:04.000Z,,Twitter for Android
ObjectId(556e5d8a3ae74071b2e61ab1),@PugetStout @xKenzieMartin psst https://t.co/v5KmPgrXV8,2015-06-03T01:51:06.000Z,,Twitter for iPhone
ObjectId(556e5d8a3ae74071b2e61ab2),RT @DodgerFanWeekly: @Dodgers #Dodgers Nice AB for Callaspo! Let's get some runs!,2015-06-03T01:51:06.000Z,,Twitter for iPhone
ObjectId(556e5d8b3ae74071b2e61ab3),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:51:07.000Z,,Twitter for Android
ObjectId(556e5d8c3ae74071b2e61ab4),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:07.000Z,,Twitter for iPhone
ObjectId(556e5d8c3ae74071b2e61ab5),.@Giancarlo818 challenge accepted?? #500 https://t.co/YVKssagfDk,2015-06-03T01:51:07.000Z,,Twitter for iPhone
ObjectId(556e5d8c3ae74071b2e61ab6),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:07.000Z,,Twitter for Android
ObjectId(556e5d8c3ae74071b2e61ab7),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:07.000Z,,Twitter for iPhone
ObjectId(556e5d8d3ae74071b2e61ab8),@SusanDadamo I'm glad you enjoyed them I went to search and typed in an Los Angeles Dodgers history,2015-06-03T01:51:09.000Z,,Twitter for Android
ObjectId(556e5d8e3ae74071b2e61ab9),Fun fact of the day... the high five was invented by the Los Angeles Dodgers,2015-06-03T01:51:10.000Z,,Twitter for Android
ObjectId(556e5d8e3ae74071b2e61aba),RT @DodgersPR: RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/8eggEPAYLZ,2015-06-03T01:51:10.000Z,,Twitter for iPhone
ObjectId(556e5d8f3ae74071b2e61abb),RT @ESPNStatsInfo: .@Dodgers OF Joc Pederson just hit the longest HR in MLB this season http://t.co/gTPfb9bAtV,2015-06-03T01:51:11.000Z,,Twitter Web Client
ObjectId(556e5d8f3ae74071b2e61abc),"RT @Dodgers: Zack Greinke will head back to the hill for the bottom of the fourth. #Dodgers still lead the Rockies, 4-2. http://t.co/PxS9Qw…",2015-06-03T01:51:11.000Z,,Twitter for Android
ObjectId(556e5d8f3ae74071b2e61abd),RT @Dodgers: #Dodgers will take their 1-0 lead to the bottom of the second. http://t.co/fG4Dkmrgqb,2015-06-03T01:51:11.000Z,,Twitter for iPhone
ObjectId(556e5d8f3ae74071b2e61abe),"RT @ESPNStatsInfo: Giancarlo Stanton's longest HR as a rookie was 436 feet.   

Dodgers OF Joc Pederson has 6 HR of at least that distance …",2015-06-03T01:51:11.000Z,,Twitter for iPhone
